source_excel_row,mineID,site,country_raw,roman_province_raw,region_raw,latitude_raw,longitude_raw,coordinate_in_broad_spain_envelope,include_spain_subset,selection_rule,selection_reason
297,527,Chaparro Barrenado,Spain,Hispania Baetica,Córdoba,38.32708502,-4.90683199,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
298,528,Cheices,Spain,Hispania Tarraconensis,León,42.439722,-6.826583,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
299,529,Chinflón,Spain,Hispania Baetica,Huelva,37.61503519,-6.64101067,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
300,530,Cimera de la Collada / Los Collados - Las Vallinas,Spain,Hispania Tarraconensis,León,42.69839759,-5.905742865,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
301,531,Cirujales,Spain,Hispania Tarraconensis,León,42.78627194,-6.067636653,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
302,532,Cobas de Fornas,Spain,Hispania Tarraconensis,La Coruña,42.85145789,-8.48684587,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
303,533,Cobatillas,Spain,Hispania Tarraconensis,Ciudad Real,38.66933798,-4.55740568,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
304,535,Cogorderos I,Spain,Hispania Tarraconensis,León,42.541842,-6.023149,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
305,536,Cogorderos II,Spain,Hispania Tarraconensis,León,42.549609,-6.02227,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
306,537,Collada,Spain,Hispania Tarraconensis,Oviedo,43.364638,-6.568056,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
307,538,Collado de Trasmundo,Spain,Hispania Tarraconensis,León,42.891095,-6.336247,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
308,539,Colmenarejo,Spain,Hispania Tarraconensis,Madrid,40.52705831,-3.995123268,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
309,540,Comba,Spain,Hispania Tarraconensis,Oviedo,43.203938,-6.645396,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
310,541,Compuerto,Spain,Hispania Tarraconensis,Palencia,42.84468253,-4.841430979,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
311,542,Concepción,Spain,Hispania Baetica,Huelva,37.77196159,-6.67482944,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
312,543,Constantín,Spain,Hispania Tarraconensis,Lugo,42.89268,-7.241494,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
313,545,Corcoesto,Spain,Hispania Tarraconensis,La Coruña,43.22747548,-8.83494566,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
314,547,Corno,Spain,Hispania Tarraconensis,Orense,42.24882,-7.661514,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
315,548,Cornollo,Spain,Hispania Tarraconensis,Oviedo,43.175748,-6.819351,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
316,549,Corpiño,Spain,Hispania Tarraconensis,Pontevedra,42.75495611,-8.231481851,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
317,550,Corralín I,Spain,Hispania Tarraconensis,Oviedo,42.9651,-6.676629,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
318,551,Corralín II,Spain,Hispania Tarraconensis,Oviedo,42.969956,-6.670889,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
319,552,Corralín III,Spain,Hispania Tarraconensis,Oviedo,42.974329,-6.667113,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
320,553,Corrego de Brañal,Spain,Hispania Tarraconensis,Oviedo,43.127573,-6.792312,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
321,554,Pozos / Corta Valladar,Spain,Hispania Tarraconensis,León,42.281831,-6.334052,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
322,555,Cortas de Xuan Rata I,Spain,Hispania Tarraconensis,Oviedo,43.276106,-6.690412,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
323,556,Cortas de Xuan Rata II,Spain,Hispania Tarraconensis,Oviedo,43.271021,-6.688449,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
324,557,Cortijo de Peralbo,Spain,Hispania Baetica,Córdoba,38.40823539,-4.82000889,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
325,558,Coto Fortuna,Spain,Hispania Tarraconensis,Murcia,37.59743527,-1.409844499,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
326,559,Cotofia,Spain,Hispania Tarraconensis,Ciudad Real,38.58296146,-4.23929458,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
327,560,Couso / Vega Misada - Los Lagos,Spain,Hispania Tarraconensis,León,42.656124,-6.726638,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
328,561,Cousos,Spain,Hispania Tarraconensis,León,42.77369785,-6.0659586,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
329,563,Covas / Covarradeiras,Spain,Hispania Tarraconensis,La Coruña,43.54639773,-8.2696313,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
330,564,Covas,Spain,Hispania Tarraconensis,Oviedo,43.04589,-6.991571,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
331,565,Covas,Spain,Hispania Tarraconensis,Lugo,,,False,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
332,566,Cruz de la Curiaoz,Spain,Hispania Baetica,Córdoba,38.42126628,-4.68039707,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
333,567,Cuartín de los Moros,Spain,Hispania Tarraconensis,León,42.744506,-6.087344,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
334,568,Cubillas,Spain,Hispania Tarraconensis,León,42.645041,-6.285813,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
335,569,Cuenca del Oro,Spain,Hispania Tarraconensis,Oviedo,43.03506,-6.862859,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
336,570,Cuentas,Spain,Hispania Tarraconensis,Oviedo,43.029604,-6.872695,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
337,571,Cuesta de Romo,Spain,Hispania Baetica,Córdoba,38.37132984,-4.81368711,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
338,572,Cuesta del Caballo,Spain,Hispania Tarraconensis,León,42.76759,-5.763846,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
339,573,Cueva de la Lapa,Spain,Hispania Baetica,Huelva,38.12040179,-6.92596891,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
340,574,Cueva de la Mora,Spain,Hispania Baetica,Huelva,37.78241534,-6.82072052,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
341,575,Cueva de la Paloma,Spain,Hispania Baetica,Almería,37.33702823,-2.44762284,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
342,576,Cueva de Xuan Rata,Spain,Hispania Tarraconensis,Oviedo,43.277882,-6.690545,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
343,577,Cueva del Hierro,Spain,Hispania Tarraconensis,Cuenca,40.58513,-2.037399,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
344,578,Cueva del Monje,Spain,Hispania Baetica,Huelva,37.51221271,-6.46581346,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
345,579,Dehesa,Spain,Hispania Baetica,Badajoz,38.25890445,-5.80105636,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
346,580,Dehesa Boyal,Spain,Hispania Baetica,Córdoba,38.34777592,-4.82475832,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
347,581,Dehesa de Covatillas,Spain,Hispania Baetica,Córdoba,37.86631756,-4.99212838,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
348,582,Dehesa de la Mesa,Spain,Hispania Baetica,Badajoz,38.19168364,-5.57395462,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
349,583,Dehesa de los Llanos,Spain,Hispania Baetica,Córdoba,38.0233743,-4.80699259,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
350,584,Dehesa de Quirós,Spain,Hispania Baetica,Córdoba,38.33011872,-4.78670049,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
351,585,Dehesa Lavera,Spain,Hispania Baetica,Córdoba,38.49075602,-5.02555274,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
352,586,Dehesa Quebradillas,Spain,Hispania Baetica,Córdoba,38.38935788,-4.49780491,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
353,587,Diana,Spain,Hispania Baetica,Sevilla,37.74445608,-6.255768279,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
354,588,Diógenes,Spain,Hispania Tarraconensis,Ciudad Real,38.42919649,-3.76014518,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
355,589,Dolores,Spain,Hispania Baetica,Ciudad Real,39.5023367,-4.88450842,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
356,590,Dozón,Spain,Hispania Tarraconensis,Pontevedra,42.570297,-8.048891,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
357,591,El Aramo,Spain,Hispania Tarraconensis,Oviedo,43.1874306,-5.896539862,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
358,592,El Aro la Gándara,Spain,Hispania Tarraconensis,León,42.652513,-6.34146,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
359,593,El Bachicón de Fresnedo,Spain,Hispania Tarraconensis,Oviedo,43.25583997,-6.621699584,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
360,594,El Barrero,Spain,Hispania Tarraconensis,León,42.500821,-6.166731,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
361,595,El Barrero,Spain,Hispania Tarraconensis,León,42.433849,-6.717874,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
362,596,El Borracho,Spain,Hispania Tarraconensis,Badajoz,38.88410269,-4.93042278,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
363,597,El Bronce,Spain,Hispania Tarraconensis,Oviedo,43.303133,-6.257703,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
364,598,El Buho,Spain,Hispania Baetica,Badajoz,38.74690711,-5.53713651,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
365,599,El Burcio,Spain,Hispania Tarraconensis,Ciudad Real,38.55414094,-3.99105831,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
366,601,El Cabrucal de Trelles,Spain,Hispania Tarraconensis,Oviedo,43.48458266,-6.727207833,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
367,602,El Calvo,Spain,Hispania Baetica,Badajoz,38.28201657,-5.81891239,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
368,603,El Campillo,Spain,Hispania Baetica,Huelva,38.05731622,-6.89226707,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
369,604,El Canalón,Spain,Hispania Tarraconensis,León,42.321874,-6.329764,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
370,605,El Carbedón - Las Lastras,Spain,Hispania Tarraconensis,León,42.667622,-6.82623,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
371,606,El Cardal - Los Regueiricos,Spain,Hispania Tarraconensis,León,42.328407,-6.410587,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
372,607,El Carpio,Spain,Hispania Baetica,Huelva,37.81226434,-6.97552107,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
373,608,El Carril,Spain,Hispania Tarraconensis,León,42.255556,-6.28292,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
374,609,El Carrozo de la Fucarona,Spain,Hispania Tarraconensis,León,42.480441,-6.251635,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
375,610,El Castillo,Spain,Hispania Tarraconensis,Jaén,38.29755179,-3.59870814,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
376,612,El Centenillo,Spain,Hispania Tarraconensis,Jaén,38.33904894,-3.73715927,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
377,613,El Charcón,Spain,Hispania Baetica,Murcia,37.46227813,-1.647137774,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
378,614,El Chaves,Spain,Hispania Tarraconensis,Jaén,38.13800816,-3.65483854,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
379,615,El Chorrillo,Spain,Hispania Tarraconensis,Ciudad Real,38.43076709,-3.9286322,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
380,616,El Cobacho - La Rozada,Spain,Hispania Tarraconensis,"León, Orense, Lugo",42.506399,-6.700063,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
381,617,El Corón - El Barrial - Fascias,Spain,Hispania Tarraconensis,León,42.649196,-6.360162,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
382,618,El Corón de Losada,Spain,Hispania Tarraconensis,León,42.666101,-6.434502,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
383,619,El Corón de Pombía,Spain,Hispania Tarraconensis,León,42.636584,-6.312041,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
384,620,El Corón de San Justo,Spain,Hispania Tarraconensis,León,42.697321,-6.364151,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
385,623,El Covanallo,Spain,Hispania Tarraconensis,León,42.24081,-6.268568,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
386,624,El Cubanallo Fondo,Spain,Hispania Tarraconensis,León,42.237656,-6.332945,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
387,625,El Cuerno de Bobia - Las Canalejas,Spain,Hispania Tarraconensis,León,42.785835,-5.854274,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
388,626,El Desierto,Spain,Hispania Baetica,Córdoba,37.91682821,-4.82351069,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
389,627,El Escalerón,Spain,Hispania Tarraconensis,León,42.245249,-6.319171,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
390,629,El Francés,Spain,Hispania Baetica,Córdoba,37.88189495,-5.04701024,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
391,630,El Fresnillo,Spain,Hispania Baetica,Jaén,38.23192951,-4.09824722,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
392,631,El Fucarón de Villalaín I,Spain,Hispania Tarraconensis,Oviedo,43.1299,-6.813383,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
393,632,El Fucarón de Villalaín II,Spain,Hispania Tarraconensis,Oviedo,43.122773,-6.826052,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
394,633,El Fucarón de Villalaín III,Spain,Hispania Tarraconensis,Oviedo,43.123558,-6.813899,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
395,634,El Galayo,Spain,Hispania Baetica,Sevilla,37.78827228,-5.429153002,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
396,635,El Gallo,Spain,Hispania Tarraconensis,Ciudad Real,38.54992087,-4.34810714,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
397,636,El Ganso,Spain,Hispania Tarraconensis,León,42.46790375,-6.221617692,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
398,637,El Hambre,Spain,Hispania Baetica,Córdoba,38.17113815,-5.50715773,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
399,638,El Hondillo,Spain,Hispania Baetica,Jaén,38.19058564,-3.31442386,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
400,639,El Humiliadero,Spain,Hispania Baetica,Jaén,38.22485907,-4.05706472,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
401,640,El Infierno,Spain,Hispania Baetica,Badajoz,38.2363282,-5.60030384,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
402,641,El Ingertal,Spain,Hispania Baetica,Córdoba,37.8422045,-4.97235898,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
403,642,El Judío,Spain,Hispania Baetica,Badajoz,38.90292698,-6.27886994,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
404,643,El Juncal,Spain,Hispania Baetica,Huelva,38.1001121,-6.87823353,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
405,644,El Saldonal,Spain,Hispania Tarraconensis,León,42.448522,-6.145288,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
406,645,El Lagunazo,Spain,Hispania Baetica,Huelva,37.62794056,-7.16541952,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
407,646,El Lirio,Spain,Hispania Baetica,Badajoz,38.22892347,-5.61153374,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
408,647,El Mico,Spain,Hispania Baetica,Córdoba,37.98164667,-4.83252668,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
409,648,El Miédalo I,Spain,Hispania Tarraconensis,León,42.409456,-6.647353,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
410,649,El Miédalo II,Spain,Hispania Tarraconensis,León,42.404725,-6.644943,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
411,650,El Mochuelo,Spain,Hispania Tarraconensis,Ciudad Real,38.57812384,-4.57579891,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
412,651,El Morte,Spain,Hispania Baetica,Jaén,38.37426398,-2.91146018,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
413,652,El Nido,Spain,Hispania Tarraconensis,Ciudad Real,38.61400244,-4.33722013,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
414,653,El Pedregal / Las Medorras,Spain,Hispania Tarraconensis,León,42.5555517,-6.891479513,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
415,654,El Pedregalón,Spain,Hispania Tarraconensis,León,42.451955,-6.28557,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
416,655,El Pedroso,Spain,Hispania Baetica,Sevilla,37.85630479,-5.775372282,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
417,656,El Peligro I,Spain,Hispania Tarraconensis,Oviedo,43.315115,-6.479588,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
418,657,El Peligro II,Spain,Hispania Tarraconensis,Oviedo,43.311711,-6.474524,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
419,658,El Piconcillo,Spain,Hispania Baetica,Córdoba,38.14685916,-5.44601668,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
420,659,El Pisón,Spain,Hispania Tarraconensis,León,42.461708,-6.29778,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
421,660,El Pleito,Spain,Hispania Tarraconensis,Ciudad Real,38.8051128,-4.34591322,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
422,661,El Plonción / Los Vallados - Las Simonas,Spain,Hispania Tarraconensis,León,42.7141919,-5.928256284,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
423,662,El Prindero,Spain,Hispania Tarraconensis,León,42.772139,-5.937221,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
424,663,El Regueral o Las Torcas,Spain,Hispania Tarraconensis,León,42.579683,-6.348329,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
425,664,El Revolveredo,Spain,Hispania Tarraconensis,León,42.569888,-6.50221,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
426,665,El Rincón,Spain,Hispania Baetica,Córdoba,37.8819387,-5.25174452,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
427,666,El Rosico de Trevías,Spain,Hispania Tarraconensis,Oviedo,43.503115,-6.421858,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
428,667,El Saldonal / Vallecillo,Spain,Hispania Tarraconensis,León,42.447189,-6.15944,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
429,668,El Secuello,Spain,Hispania Tarraconensis,León,42.466982,-6.326313,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
430,669,El Soldado,Spain,Hispania Baetica,Córdoba,38.37106981,-5.00494637,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
431,670,El Soutón,Spain,Hispania Tarraconensis,Oviedo,43.351726,-6.693113,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
432,671,El Sumidero y Las Lagunas,Spain,Hispania Tarraconensis,León,42.767247,-6.036392,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
433,672,El Taragudo o Valdolla,Spain,Hispania Tarraconensis,León,42.613897,-6.329689,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
434,673,El Turialego,Spain,Hispania Tarraconensis,León,42.649237,-6.373113,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
435,674,El Valgón,Spain,Hispania Tarraconensis,León,42.742404,-6.665571,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
436,675,El Vallejo del Castro (La Chana) - Valdedillo - Peña Ceterera,Spain,Hispania Tarraconensis,León,42.360782,-6.335473,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
437,676,Entredicho,Spain,Hispania Tarraconensis,Ciudad Real,38.72610389,-4.67321927,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
438,677,Entrepeñas,Spain,Hispania Tarraconensis,León,42.487623,-6.211819,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
439,678,Ermita de Andamies,Spain,Hispania Tarraconensis,Oviedo,43.42387171,-6.519398065,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
440,680,Ermita de la Estrella,Spain,Hispania Tarraconensis,León,42.50950582,-6.72119809,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
441,681,Escarranchal,Spain,Hispania Baetica,Badajoz,38.24486628,-5.78005231,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
442,682,Esgueba,Spain,Hispania Tarraconensis,Orense,42.464683,-8.096352,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
443,683,Esperanza,Spain,Hispania Baetica,Badajoz,38.22182674,-5.65706056,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
444,684,Espiñeira,Spain,Hispania Tarraconensis,Lugo,43.53826004,-7.271580557,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
445,686,Espinosa de la Ribera,Spain,Hispania Tarraconensis,León,42.695854,-5.803444,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
446,687,Espinoso de Compludo,Spain,Hispania Tarraconensis,León,42.49963508,-6.496735864,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
447,688,Estercolados,Spain,Hispania Baetica,Córdoba,38.40478197,-4.48423365,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
448,689,Estrella,Spain,Hispania Tarraconensis,Guadalajara,40.92752392,-1.95146894,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
449,690,Estrella (Beiras),Spain,Hispania Tarraconensis,Salamanca,40.58644066,-5.613212268,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
450,692,Faidiel I,Spain,Hispania Tarraconensis,Oviedo,43.191422,-6.639669,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
451,693,Faidiel II,Spain,Hispania Tarraconensis,Oviedo,43.1851336,-6.641892652,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
452,694,Fana de Cornollo,Spain,Hispania Tarraconensis,Oviedo,43.164981,-6.809488,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
453,695,Fana de la Freita (Alto del Palo),Spain,Hispania Tarraconensis,Oviedo,43.28598263,-6.67932256,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
454,696,Fastias: Los Fornones,Spain,Hispania Tarraconensis,Oviedo,43.41390299,-6.443659151,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
455,697,Ferminera,Spain,Hispania Baetica,Badajoz,38.24638005,-5.69662526,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
456,698,Ferreras,Spain,Hispania Tarraconensis,León,42.641296,-5.943973,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
457,699,Figueirido,Spain,Hispania Tarraconensis,Lugo,42.415691,-7.229515,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
458,700,Figueras,Spain,Hispania Tarraconensis,Oviedo,43.254151,-6.581698,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
459,701,Filón del Cobre,Spain,Hispania Tarraconensis,Jaén,38.12718959,-3.72217537,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
460,702,Filón Zumajo: Cortijo de los Chinches,Spain,Hispania Baetica,Córdoba,38.35405627,-4.51686181,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
461,703,Filón Zumajo: San Cayetano,Spain,Hispania Baetica,Córdoba,38.28899455,-4.40628096,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
462,705,Folgoso,Spain,Hispania Tarraconensis,Oviedo,43.05083,-6.875523,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
463,706,Fombuena,Spain,Hispania Tarraconensis,Zaragoza,41.14748302,-1.153847049,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
464,707,Fongasoiro,Spain,Hispania Tarraconensis,León,42.728349,-6.813498,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
465,708,Fontanar,Spain,Hispania Baetica,Córdoba,38.34704078,-4.89572955,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
466,709,Forcadas,Spain,Hispania Tarraconensis,Lugo,42.587954,-7.451319,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
467,710,Forcadín,Spain,Hispania Tarraconensis,Oviedo,43.139214,-6.674443,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
468,711,Fornaza,Spain,Hispania Tarraconensis,Lugo,43.02341913,-6.945084042,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
469,712,Fornaza,Spain,Hispania Tarraconensis,Oviedo,43.076049,-6.956886,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
470,713,Fornelos,Spain,Hispania Tarraconensis,Orense,42.12365,-7.17851,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
471,715,Fuente de las Mulleres,Spain,Hispania Tarraconensis,Oviedo,43.274329,-6.669248,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
472,716,Fuente del Charco,Spain,Hispania Baetica,Córdoba,38.55849655,-5.35759038,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
473,717,Fuente del Estanco,Spain,Hispania Tarraconensis,León,42.466133,-6.300965,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
474,718,Fuente la Zarza,Spain,Hispania Baetica,Badajoz,38.64790148,-5.28613175,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
475,719,Fuentes Torres,Spain,Hispania Tarraconensis,León,42.70861,-6.380232,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
