mineID,technique_code,technique_name,source_column,source_raw_value,status,confirmed_present
1166,hushing,Hushing,techniqueHushing,FALSE,absent,False
1167,hushing,Hushing,techniqueHushing,,missing,
1168,hushing,Hushing,techniqueHushing,,missing,
1169,hushing,Hushing,techniqueHushing,,missing,
1170,hushing,Hushing,techniqueHushing,,missing,
1171,hushing,Hushing,techniqueHushing,,missing,
1172,hushing,Hushing,techniqueHushing,,missing,
1173,hushing,Hushing,techniqueHushing,,missing,
1174,hushing,Hushing,techniqueHushing,,missing,
1175,hushing,Hushing,techniqueHushing,FALSE,absent,False
1176,hushing,Hushing,techniqueHushing,FALSE,absent,False
1177,hushing,Hushing,techniqueHushing,FALSE,absent,False
1178,hushing,Hushing,techniqueHushing,FALSE,absent,False
1179,hushing,Hushing,techniqueHushing,FALSE,absent,False
1180,hushing,Hushing,techniqueHushing,FALSE,absent,False
1181,hushing,Hushing,techniqueHushing,FALSE,absent,False
1182,hushing,Hushing,techniqueHushing,FALSE,absent,False
1183,hushing,Hushing,techniqueHushing,FALSE,absent,False
1184,hushing,Hushing,techniqueHushing,FALSE,absent,False
1185,hushing,Hushing,techniqueHushing,FALSE,absent,False
1186,hushing,Hushing,techniqueHushing,FALSE,absent,False
1187,hushing,Hushing,techniqueHushing,FALSE,absent,False
1188,hushing,Hushing,techniqueHushing,FALSE,absent,False
1189,hushing,Hushing,techniqueHushing,FALSE,absent,False
1190,hushing,Hushing,techniqueHushing,FALSE,absent,False
1191,hushing,Hushing,techniqueHushing,FALSE,absent,False
1192,hushing,Hushing,techniqueHushing,FALSE,absent,False
1193,hushing,Hushing,techniqueHushing,FALSE,absent,False
1194,hushing,Hushing,techniqueHushing,FALSE,absent,False
1195,hushing,Hushing,techniqueHushing,FALSE,absent,False
1196,hushing,Hushing,techniqueHushing,FALSE,absent,False
1197,hushing,Hushing,techniqueHushing,FALSE,absent,False
1200,hushing,Hushing,techniqueHushing,,missing,
1201,hushing,Hushing,techniqueHushing,,missing,
1202,hushing,Hushing,techniqueHushing,,missing,
1203,hushing,Hushing,techniqueHushing,,missing,
1204,hushing,Hushing,techniqueHushing,,missing,
1205,hushing,Hushing,techniqueHushing,,missing,
1206,hushing,Hushing,techniqueHushing,,missing,
1207,hushing,Hushing,techniqueHushing,,missing,
1208,hushing,Hushing,techniqueHushing,,missing,
1209,hushing,Hushing,techniqueHushing,,missing,
1210,hushing,Hushing,techniqueHushing,,missing,
1211,hushing,Hushing,techniqueHushing,,missing,
1212,hushing,Hushing,techniqueHushing,FALSE,absent,False
1213,hushing,Hushing,techniqueHushing,FALSE,absent,False
1214,hushing,Hushing,techniqueHushing,FALSE,absent,False
1215,hushing,Hushing,techniqueHushing,FALSE,absent,False
1216,hushing,Hushing,techniqueHushing,FALSE,absent,False
1217,hushing,Hushing,techniqueHushing,FALSE,absent,False
1218,hushing,Hushing,techniqueHushing,FALSE,absent,False
1219,hushing,Hushing,techniqueHushing,FALSE,absent,False
1220,hushing,Hushing,techniqueHushing,FALSE,absent,False
1221,hushing,Hushing,techniqueHushing,FALSE,absent,False
1222,hushing,Hushing,techniqueHushing,FALSE,absent,False
1223,hushing,Hushing,techniqueHushing,FALSE,absent,False
1224,hushing,Hushing,techniqueHushing,FALSE,absent,False
1225,hushing,Hushing,techniqueHushing,FALSE,absent,False
1226,hushing,Hushing,techniqueHushing,FALSE,absent,False
1227,hushing,Hushing,techniqueHushing,FALSE,absent,False
1228,hushing,Hushing,techniqueHushing,FALSE,absent,False
1229,hushing,Hushing,techniqueHushing,FALSE,absent,False
1230,hushing,Hushing,techniqueHushing,FALSE,absent,False
1231,hushing,Hushing,techniqueHushing,FALSE,absent,False
1232,hushing,Hushing,techniqueHushing,FALSE,absent,False
1233,hushing,Hushing,techniqueHushing,,missing,
1234,hushing,Hushing,techniqueHushing,FALSE,absent,False
1235,hushing,Hushing,techniqueHushing,FALSE,absent,False
1236,hushing,Hushing,techniqueHushing,,missing,
1237,hushing,Hushing,techniqueHushing,FALSE,absent,False
1238,hushing,Hushing,techniqueHushing,,missing,
1239,hushing,Hushing,techniqueHushing,FALSE,absent,False
1240,hushing,Hushing,techniqueHushing,FALSE,absent,False
1241,hushing,Hushing,techniqueHushing,FALSE,absent,False
1242,hushing,Hushing,techniqueHushing,FALSE,absent,False
1243,hushing,Hushing,techniqueHushing,,missing,
1244,hushing,Hushing,techniqueHushing,,missing,
1245,hushing,Hushing,techniqueHushing,,missing,
1246,hushing,Hushing,techniqueHushing,,missing,
1247,hushing,Hushing,techniqueHushing,,missing,
1248,hushing,Hushing,techniqueHushing,FALSE,absent,False
1249,hushing,Hushing,techniqueHushing,,missing,
1250,hushing,Hushing,techniqueHushing,FALSE,absent,False
1251,hushing,Hushing,techniqueHushing,,missing,
1252,hushing,Hushing,techniqueHushing,FALSE,absent,False
1253,hushing,Hushing,techniqueHushing,,missing,
1254,hushing,Hushing,techniqueHushing,FALSE,absent,False
1255,hushing,Hushing,techniqueHushing,,missing,
1257,hushing,Hushing,techniqueHushing,FALSE,absent,False
1258,hushing,Hushing,techniqueHushing,,missing,
1259,hushing,Hushing,techniqueHushing,,missing,
1260,hushing,Hushing,techniqueHushing,,missing,
1261,hushing,Hushing,techniqueHushing,,missing,
1262,hushing,Hushing,techniqueHushing,FALSE,absent,False
1264,hushing,Hushing,techniqueHushing,,missing,
1265,hushing,Hushing,techniqueHushing,,missing,
1266,hushing,Hushing,techniqueHushing,FALSE,absent,False
1267,hushing,Hushing,techniqueHushing,FALSE,absent,False
1268,hushing,Hushing,techniqueHushing,FALSE,absent,False
1269,hushing,Hushing,techniqueHushing,FALSE,absent,False
1270,hushing,Hushing,techniqueHushing,FALSE,absent,False
1271,hushing,Hushing,techniqueHushing,,missing,
1272,hushing,Hushing,techniqueHushing,,missing,
1273,hushing,Hushing,techniqueHushing,,missing,
1274,hushing,Hushing,techniqueHushing,FALSE,absent,False
1275,hushing,Hushing,techniqueHushing,FALSE,absent,False
1276,hushing,Hushing,techniqueHushing,FALSE,absent,False
1277,hushing,Hushing,techniqueHushing,FALSE,absent,False
1278,hushing,Hushing,techniqueHushing,FALSE,absent,False
1279,hushing,Hushing,techniqueHushing,FALSE,absent,False
1280,hushing,Hushing,techniqueHushing,FALSE,absent,False
1281,hushing,Hushing,techniqueHushing,FALSE,absent,False
1282,hushing,Hushing,techniqueHushing,FALSE,absent,False
1283,hushing,Hushing,techniqueHushing,FALSE,absent,False
1284,hushing,Hushing,techniqueHushing,FALSE,absent,False
1285,hushing,Hushing,techniqueHushing,FALSE,absent,False
1286,hushing,Hushing,techniqueHushing,FALSE,absent,False
1287,hushing,Hushing,techniqueHushing,FALSE,absent,False
1289,hushing,Hushing,techniqueHushing,,missing,
1290,hushing,Hushing,techniqueHushing,FALSE,absent,False
1292,hushing,Hushing,techniqueHushing,,missing,
1293,hushing,Hushing,techniqueHushing,FALSE,absent,False
1294,hushing,Hushing,techniqueHushing,FALSE,absent,False
1295,hushing,Hushing,techniqueHushing,FALSE,absent,False
1296,hushing,Hushing,techniqueHushing,TRUE,present,True
1297,hushing,Hushing,techniqueHushing,FALSE,absent,False
1298,hushing,Hushing,techniqueHushing,,missing,
1299,hushing,Hushing,techniqueHushing,FALSE,absent,False
1300,hushing,Hushing,techniqueHushing,FALSE,absent,False
1301,hushing,Hushing,techniqueHushing,FALSE,absent,False
1302,hushing,Hushing,techniqueHushing,FALSE,absent,False
1303,hushing,Hushing,techniqueHushing,FALSE,absent,False
1304,hushing,Hushing,techniqueHushing,FALSE,absent,False
1305,hushing,Hushing,techniqueHushing,FALSE,absent,False
1306,hushing,Hushing,techniqueHushing,FALSE,absent,False
1307,hushing,Hushing,techniqueHushing,FALSE,absent,False
1308,hushing,Hushing,techniqueHushing,,missing,
1309,hushing,Hushing,techniqueHushing,FALSE,absent,False
1310,hushing,Hushing,techniqueHushing,FALSE,absent,False
1311,hushing,Hushing,techniqueHushing,,missing,
1312,hushing,Hushing,techniqueHushing,,missing,
1313,hushing,Hushing,techniqueHushing,FALSE,absent,False
1314,hushing,Hushing,techniqueHushing,,missing,
1315,hushing,Hushing,techniqueHushing,FALSE,absent,False
1316,hushing,Hushing,techniqueHushing,FALSE,absent,False
1317,hushing,Hushing,techniqueHushing,,missing,
1318,hushing,Hushing,techniqueHushing,,missing,
1319,hushing,Hushing,techniqueHushing,FALSE,absent,False
1320,hushing,Hushing,techniqueHushing,,missing,
1321,hushing,Hushing,techniqueHushing,TRUE,present,True
1322,hushing,Hushing,techniqueHushing,TRUE,present,True
1323,hushing,Hushing,techniqueHushing,FALSE,absent,False
1324,hushing,Hushing,techniqueHushing,FALSE,absent,False
1325,hushing,Hushing,techniqueHushing,,missing,
1326,hushing,Hushing,techniqueHushing,,missing,
1327,hushing,Hushing,techniqueHushing,FALSE,absent,False
1328,hushing,Hushing,techniqueHushing,FALSE,absent,False
1329,hushing,Hushing,techniqueHushing,FALSE,absent,False
1330,hushing,Hushing,techniqueHushing,,missing,
1331,hushing,Hushing,techniqueHushing,FALSE,absent,False
1332,hushing,Hushing,techniqueHushing,FALSE,absent,False
1333,hushing,Hushing,techniqueHushing,FALSE,absent,False
1334,hushing,Hushing,techniqueHushing,FALSE,absent,False
1335,hushing,Hushing,techniqueHushing,FALSE,absent,False
1336,hushing,Hushing,techniqueHushing,FALSE,absent,False
1337,hushing,Hushing,techniqueHushing,FALSE,absent,False
1338,hushing,Hushing,techniqueHushing,,missing,
1339,hushing,Hushing,techniqueHushing,,missing,
1340,hushing,Hushing,techniqueHushing,,missing,
1341,hushing,Hushing,techniqueHushing,,missing,
1342,hushing,Hushing,techniqueHushing,,missing,
1343,hushing,Hushing,techniqueHushing,,missing,
1344,hushing,Hushing,techniqueHushing,,missing,
1345,hushing,Hushing,techniqueHushing,,missing,
1346,hushing,Hushing,techniqueHushing,,missing,
1347,hushing,Hushing,techniqueHushing,,missing,
1348,hushing,Hushing,techniqueHushing,,missing,
1349,hushing,Hushing,techniqueHushing,,missing,
1350,hushing,Hushing,techniqueHushing,FALSE,absent,False
1351,hushing,Hushing,techniqueHushing,,missing,
1352,hushing,Hushing,techniqueHushing,,missing,
1354,hushing,Hushing,techniqueHushing,FALSE,absent,False
1355,hushing,Hushing,techniqueHushing,FALSE,absent,False
1356,hushing,Hushing,techniqueHushing,TRUE,present,True
1357,hushing,Hushing,techniqueHushing,,missing,
1358,hushing,Hushing,techniqueHushing,,missing,
1359,hushing,Hushing,techniqueHushing,,missing,
1360,hushing,Hushing,techniqueHushing,,missing,
1361,hushing,Hushing,techniqueHushing,,missing,
1362,hushing,Hushing,techniqueHushing,,missing,
1363,hushing,Hushing,techniqueHushing,,missing,
1364,hushing,Hushing,techniqueHushing,,missing,
1365,hushing,Hushing,techniqueHushing,,missing,
1366,hushing,Hushing,techniqueHushing,,missing,
1367,hushing,Hushing,techniqueHushing,FALSE,absent,False
1368,hushing,Hushing,techniqueHushing,TRUE,present,True
1369,hushing,Hushing,techniqueHushing,,missing,
1370,hushing,Hushing,techniqueHushing,,missing,
1371,hushing,Hushing,techniqueHushing,,missing,
1373,hushing,Hushing,techniqueHushing,,missing,
1374,hushing,Hushing,techniqueHushing,,missing,
1375,hushing,Hushing,techniqueHushing,,missing,
1376,hushing,Hushing,techniqueHushing,,missing,
1377,hushing,Hushing,techniqueHushing,FALSE,absent,False
1378,hushing,Hushing,techniqueHushing,,missing,
1379,hushing,Hushing,techniqueHushing,,missing,
1380,hushing,Hushing,techniqueHushing,,missing,
1381,hushing,Hushing,techniqueHushing,,missing,
1382,hushing,Hushing,techniqueHushing,,missing,
1383,hushing,Hushing,techniqueHushing,,missing,
1384,hushing,Hushing,techniqueHushing,,missing,
1385,hushing,Hushing,techniqueHushing,,missing,
1386,hushing,Hushing,techniqueHushing,,missing,
1388,hushing,Hushing,techniqueHushing,TRUE,present,True
1389,hushing,Hushing,techniqueHushing,,missing,
1390,hushing,Hushing,techniqueHushing,TRUE,present,True
1391,hushing,Hushing,techniqueHushing,,missing,
1392,hushing,Hushing,techniqueHushing,FALSE,absent,False
1393,hushing,Hushing,techniqueHushing,FALSE,absent,False
1394,hushing,Hushing,techniqueHushing,FALSE,absent,False
1395,hushing,Hushing,techniqueHushing,,missing,
1396,hushing,Hushing,techniqueHushing,,missing,
1397,hushing,Hushing,techniqueHushing,,missing,
1399,hushing,Hushing,techniqueHushing,,missing,
1400,hushing,Hushing,techniqueHushing,FALSE,absent,False
1401,hushing,Hushing,techniqueHushing,,missing,
1402,hushing,Hushing,techniqueHushing,,missing,
1403,hushing,Hushing,techniqueHushing,,missing,
1404,hushing,Hushing,techniqueHushing,,missing,
1405,hushing,Hushing,techniqueHushing,FALSE,absent,False
1406,hushing,Hushing,techniqueHushing,FALSE,absent,False
1407,hushing,Hushing,techniqueHushing,FALSE,absent,False
1408,hushing,Hushing,techniqueHushing,,missing,
1409,hushing,Hushing,techniqueHushing,,missing,
1410,hushing,Hushing,techniqueHushing,,missing,
1411,hushing,Hushing,techniqueHushing,,missing,
1412,hushing,Hushing,techniqueHushing,,missing,
1413,hushing,Hushing,techniqueHushing,,missing,
1414,hushing,Hushing,techniqueHushing,TRUE,present,True
1415,hushing,Hushing,techniqueHushing,TRUE,present,True
1416,hushing,Hushing,techniqueHushing,FALSE,absent,False
1417,hushing,Hushing,techniqueHushing,FALSE,absent,False
1418,hushing,Hushing,techniqueHushing,TRUE,present,True
1420,hushing,Hushing,techniqueHushing,,missing,
1437,hushing,Hushing,techniqueHushing,FALSE,absent,False
1447,hushing,Hushing,techniqueHushing,,missing,
1449,hushing,Hushing,techniqueHushing,TRUE,present,True
1504,hushing,Hushing,techniqueHushing,FALSE,absent,False
1627,hushing,Hushing,techniqueHushing,,missing,
1628,hushing,Hushing,techniqueHushing,FALSE,absent,False
1635,hushing,Hushing,techniqueHushing,,missing,
1636,hushing,Hushing,techniqueHushing,TRUE,present,True
1637,hushing,Hushing,techniqueHushing,TRUE,present,True
1638,hushing,Hushing,techniqueHushing,TRUE,present,True
1639,hushing,Hushing,techniqueHushing,FALSE,absent,False
1764,hushing,Hushing,techniqueHushing,FALSE,absent,False
1767,hushing,Hushing,techniqueHushing,,missing,
1768,hushing,Hushing,techniqueHushing,,missing,
1769,hushing,Hushing,techniqueHushing,,missing,
1770,hushing,Hushing,techniqueHushing,,missing,
1771,hushing,Hushing,techniqueHushing,,missing,
1772,hushing,Hushing,techniqueHushing,,missing,
1775,hushing,Hushing,techniqueHushing,,missing,
1776,hushing,Hushing,techniqueHushing,FALSE,absent,False
1777,hushing,Hushing,techniqueHushing,FALSE,absent,False
1778,hushing,Hushing,techniqueHushing,FALSE,absent,False
1779,hushing,Hushing,techniqueHushing,FALSE,absent,False
1780,hushing,Hushing,techniqueHushing,TRUE,present,True
132,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
391,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
429,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
430,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
431,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
432,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
433,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
434,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
435,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
436,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
437,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
438,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
439,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
440,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
441,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
442,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
444,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
445,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
446,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
447,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
448,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
449,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
450,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
451,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
452,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
453,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
454,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
455,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
456,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
457,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
458,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
459,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
460,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
461,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
462,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
463,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
464,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
465,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
466,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
467,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
468,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
469,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
470,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
471,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
472,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
473,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
474,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
475,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
476,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
477,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
478,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
479,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
480,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
481,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
482,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
483,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
484,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
486,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
487,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
488,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
489,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
490,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
491,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
492,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
493,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
494,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
495,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
496,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
497,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
498,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
499,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
500,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
501,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
502,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
503,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
504,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
505,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
506,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
507,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
508,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
509,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
510,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
511,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
512,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
513,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
514,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
515,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
516,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
517,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
518,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
519,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
520,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
521,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
523,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
524,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
525,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
526,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
527,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
528,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
529,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
530,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
531,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
532,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
533,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
535,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
536,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
537,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
538,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
539,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
540,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
541,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
542,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
543,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
545,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
547,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
548,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
549,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
550,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
551,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
552,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
553,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
554,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
555,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
556,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
557,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
558,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
559,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
560,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
561,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
563,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
564,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
565,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
566,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
567,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
568,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
569,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
570,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
571,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
572,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
573,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
574,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
575,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
576,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
577,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
578,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
579,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
580,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
581,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
582,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
583,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
584,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
585,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
586,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
587,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
588,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
589,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
590,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
591,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
592,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
593,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
594,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
595,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
596,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
597,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
598,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
599,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
601,ground_sluicing,Ground sluicing,techniqueGroundSluicing,TRUE,present,True
602,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
603,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
604,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
605,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
606,ground_sluicing,Ground sluicing,techniqueGroundSluicing,,missing,
607,ground_sluicing,Ground sluicing,techniqueGroundSluicing,FALSE,absent,False
