source_excel_row,source_sheet,source_file,source_file_sha256,source_row_sha256,mineID,site,ancientName,province,country,region,miningDistrict,romanianRANID,sanchezPalenciaAndOrejasID,domergueID,spainMapSheet,lambertX,lambertY,latitude,longitude,coordinateAccuracy,locationDataSource,locationNotes,notBeforeOpeningDate,notAfterOpeningDate,notBeforeClosingDate,notAfterClosingDate,inUseDate,metalMinedGold,metalMinedSilver,metalMinedLead,metalMinedCopper,metalMinedTin,metalMinedIron,metalMinedMercuryCinnabar,metalMinedZinc,metalMinedOther,description,references,techniqueOpencast,techniqueUnderground,techniqueHydraulic,techniqueHushing,techniqueGroundSluicing,techniqueRuinaMontium,techniqueRakeComb,techniqueGoldWashing,techniqueOther,notes,geology,depositType,exploitationType,site_clean,ancient_name_clean,roman_province_clean,country_clean,region_clean,mining_district_clean,in_use_date_clean,geology_clean,deposit_type_clean,exploitation_type_clean,site_match_key,latitude_decimal,longitude_decimal,coordinate_accuracy_reported,coordinate_in_broad_spain_envelope,Y_Au,commodity_Au_status,Y_Ag,commodity_Ag_status,Y_Pb,commodity_Pb_status,Y_Cu,commodity_Cu_status,Y_Sn,commodity_Sn_status,Y_Fe,commodity_Fe_status,Y_Hg,commodity_Hg_status,Y_Zn,commodity_Zn_status,Y_Other,commodity_Other_status,Y_roman,confirmed_commodity_count,commodity_combination,commodity_information_complete,has_technique_opencast,technique_opencast_status,has_technique_underground,technique_underground_status,has_technique_hydraulic,technique_hydraulic_status,has_technique_hushing,technique_hushing_status,has_technique_ground_sluicing,technique_ground_sluicing_status,has_technique_ruina_montium,technique_ruina_montium_status,has_technique_rake_comb,technique_rake_comb_status,has_technique_gold_washing,technique_gold_washing_status,has_technique_other,technique_other_status,confirmed_technique_count,headline_technique_combination,notBeforeOpeningDate_numeric,notAfterOpeningDate_numeric,notBeforeClosingDate_numeric,notAfterClosingDate_numeric,chronology_numeric_bounds_count,chronology_any_reported,deposit_type_normalized,exploitation_type_normalized,flag_country_override,flag_coordinate_missing,flag_coordinate_outside_broad_spain_envelope,flag_coordinate_accuracy_missing,flag_coordinate_accuracy_zero,flag_coordinate_accuracy_gt_1000,flag_location_source_missing,flag_metal_unknown_or_invalid,flag_metal_missing,flag_no_confirmed_commodity,flag_technique_unknown_or_invalid,flag_technique_incomplete,flag_no_confirmed_technique,flag_chronology_missing,flag_chronology_invalid,flag_geology_missing,flag_deposit_type_missing,flag_deposit_type_unexpected,flag_exploitation_type_missing,flag_exploitation_type_unexpected,flag_possible_column_shift,flag_source_uncertainty_text,flag_duplicate_mine_id,flag_duplicate_coordinates,flag_duplicate_site_name,flag_nearby_record_100m,text_artifact_columns,flag_text_encoding_artifact,quality_flag_count,quality_high_severity,quality_review_required
262,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,8fe0e9547abc12883507df0a990019e3f94ea258ccd895428b2e456076a1d521,491,Cecos II,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-15,,,,,43.028404,-6.857919,500,"Guessed in relation to Villarcebollín and other Cecos sites from Google Earth and Sanchez-Palencia and Orejas 1994, fig. 13.",,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Sanchez-Palencia and Orejas 1994, 199",,,,,,,,,,,,Primary,Selective,Cecos II,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,,Primary,Selective,cecosii,43.028404,-6.857919,500,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,0,None confirmed,,,,,0,False,Primary,Selective,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,,False,5,False,True
263,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,231afb82c7c15a9848a2099926bd1e4e55ef79ec9c987c8863675fe74778710b,492,Cecos III,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-14,,,,,43.036072,-6.856443,1000,"Guessed in relation to Villarcebollín and other Cecos sites from Google Earth and Sanchez-Palencia and Orejas 1994, fig. 13.",,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Sanchez-Palencia and Orejas 1994, 199",,,,,,,,,,,,Primary,Extensive,Cecos III,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,,Primary,Extensive,cecosiii,43.036072,-6.856443,1000,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,0,None confirmed,,,,,0,False,Primary,Extensive,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,,False,5,False,True
264,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,b58fa3aca5bbfb47da242107859f11f24097309b160443d543cf4aa6ce4273b2,493,Cecos IV,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-13,,,,,43.025647,-6.853488,1000,"Guessed in relation to Villarcebollín and other Cecos sites from Google Earth and Sanchez-Palencia and Orejas 1994, fig. 13.",,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Sanchez-Palencia and Orejas 1994, 199",,,,,,,,,,,,Primary,Extensive,Cecos IV,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,,Primary,Extensive,cecosiv,43.025647,-6.853488,1000,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,0,None confirmed,,,,,0,False,Primary,Extensive,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,,False,5,False,True
265,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,68035113124c385125572cb3a60668294a0beac63a7e366e630f5b1805111312,494,Cecos V,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-12,,,,,43.034238,-6.846678,1000,"Guessed in relation to Villarcebollín and other Cecos sites from Google Earth and Sanchez-Palencia and Orejas 1994, fig. 13.",,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Sanchez-Palencia and Orejas 1994, 199",,,,,,,,,,,,Primary,Extensive,Cecos V,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,,Primary,Extensive,cecosv,43.034238,-6.846678,1000,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,0,None confirmed,,,,,0,False,Primary,Extensive,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,,False,5,False,True
266,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,218ec9d927b3d4dc3b5067279ddcfef3882239f0d8367a77f14ee72f55e1ac1f,495,Cecos VI,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-11,,,,,43.023443,-6.851769,1000,"Guessed in relation to Villarcebollín from Google Earth and Sanchez-Palencia and Orejas 1994, fig. 13.",,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Sanchez-Palencia and Orejas 1994, 199",,,,,,,,,,,,Primary,Extensive,Cecos VI,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,,Primary,Extensive,cecosvi,43.023443,-6.851769,1000,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,0,None confirmed,,,,,0,False,Primary,Extensive,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,,False,5,False,True
267,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,8f8f21b30225d9fc779aff9594e357d822606d6d287a18566f2601ce2269e077,496,Cerdanya - All Guilleteres sector 1 NE - 1,,Hispania Tarraconensis,Spain,Gerona,Pyrenees,,,,,,,42.39786735,1.820130111,0,Google Earth,,,,,,,TRUE,0,0,0,0,0,0,0,0,Hydraulic opencast mining visible on Google Earth,,1,0,TRUE,TRUE,FALSE,0,0,0,0,,,,,Cerdanya - All Guilleteres sector 1 NE - 1,,Hispania Tarraconensis,Spain,Gerona,Pyrenees,,,,,cerdanyaallguilleteressector1ne1,42.39786735,1.820130111,0,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,True,present,False,absent,True,present,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,3,opencast+hydraulic,,,,,0,False,,,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,,False,5,False,True
268,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,f8ba175bfeefc10c539a64a40b8bac8e73688962aa7a2e2ebb8e441c9ad865b1,497,Cerdanya - All Guilleteres sector 1 NE - 2,,Hispania Tarraconensis,Spain,Gerona,Pyrenees,,,,,,,42.39853497,1.826364395,0,Google Earth,,,,,,,TRUE,0,0,0,0,0,0,0,0,,,1,0,TRUE,TRUE,FALSE,0,0,0,0,,,,,Cerdanya - All Guilleteres sector 1 NE - 2,,Hispania Tarraconensis,Spain,Gerona,Pyrenees,,,,,cerdanyaallguilleteressector1ne2,42.39853497,1.826364395,0,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,True,present,False,absent,True,present,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,3,opencast+hydraulic,,,,,0,False,,,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,,False,5,False,True
269,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,dacb6a711bde77fcd385a8ef86ed6ec8027156290fc1d306294fc5806e2cc906,498,Cerdanya - All Guilleteres sector 1 NE - 3,,Hispania Tarraconensis,Spain,Gerona,Pyrenees,,,,,,,42.39639938,1.82934192,0,Google Earth,,,,,,,TRUE,0,0,0,0,0,0,0,0,,,1,0,TRUE,TRUE,FALSE,0,0,0,0,,,,,Cerdanya - All Guilleteres sector 1 NE - 3,,Hispania Tarraconensis,Spain,Gerona,Pyrenees,,,,,cerdanyaallguilleteressector1ne3,42.39639938,1.82934192,0,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,True,present,False,absent,True,present,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,3,opencast+hydraulic,,,,,0,False,,,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,,False,5,False,True
270,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,9dee2b68a4b4455af263a4e8a17e9ffa95e6a37f67c1d8ff807e8167a5483130,499,Cerdanya - All Guilleteres sector 1 NE - 4,,Hispania Tarraconensis,Spain,Gerona,Pyrenees,,,,,,,42.40234069,1.833771284,0,Google Earth,,,,,,,TRUE,0,0,0,0,0,0,0,0,,,1,0,TRUE,TRUE,FALSE,0,0,0,0,,,,,Cerdanya - All Guilleteres sector 1 NE - 4,,Hispania Tarraconensis,Spain,Gerona,Pyrenees,,,,,cerdanyaallguilleteressector1ne4,42.40234069,1.833771284,0,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,True,present,False,absent,True,present,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,3,opencast+hydraulic,,,,,0,False,,,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,,False,5,False,True
271,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,9251921715ddcae062d1022665392bc1677db0e83858ceb92f522d301026ec71,500,Cerdanya - All Guilleteres sector 1 NE - new?,,Hispania Tarraconensis,Spain,Gerona,Pyrenees,,,,,,,42.4029556,1.815050524,0,Google Earth,,,,,,,TRUE,0,0,0,0,0,0,0,0,,,1,0,TRUE,TRUE,FALSE,0,0,0,0,,,,,Cerdanya - All Guilleteres sector 1 NE - new?,,Hispania Tarraconensis,Spain,Gerona,Pyrenees,,,,,cerdanyaallguilleteressector1nenew,42.4029556,1.815050524,0,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,True,present,False,absent,True,present,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,3,opencast+hydraulic,,,,,0,False,,,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,,False,5,False,True
272,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,d91081e91e26ce005c0a6c340c28657c95e031e2084a4fb21afc4963f9e2d77d,501,Cerro Castaño,,Hispania Baetica,Spain,Córdoba,Posadas,,,CO 120,922,477.3,372,37.93552871,-5.08446693,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0,0,1,0,0,0,0,0,,Domergue 1990: 45,,,FALSE,FALSE,FALSE,0,0,0,,,Hard rock,Primary,,Cerro Castaño,,Hispania Baetica,Spain,Córdoba,Posadas,,Hard rock,Primary,,cerrocastano,37.93552871,-5.08446693,100,True,False,absent,False,absent,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Cu,True,,missing,,missing,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,,missing,0,None confirmed,,,,,0,False,Primary,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,4,False,True
273,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,d8562e6e56122353fa9074fd15494449903e96c80864bbb0ae8635d9cf0e9b46,502,Cerro de la Mina,,Hispania Baetica,Spain,Badajoz,,,,BA 60,829,354.4,449.3,38.60604095,-6.51042667,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1,1,0,0,0,0,0,0,,Domergue 1990: 48,0,1,FALSE,FALSE,FALSE,0,0,0,0,,,,,Cerro de la Mina,,Hispania Baetica,Spain,Badajoz,,,,,,cerrodelamina,38.60604095,-6.51042667,100,True,False,absent,True,present,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,2,Ag+Pb,True,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,underground,,,,,0,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,,False,5,False,True
274,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,e92c2cff576a699c3f22661e751d25ea2aca3ac6a95866a86abccf17878f92cc,503,Cerro de la Mina,,Hispania Tarraconensis,Spain,Cuenca,,,,CU 2,665,802.4,584,39.83148876,-1.32055691,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0,0,0,0,1,0,0,0,,Domergue 1990: 64,,,FALSE,FALSE,FALSE,0,0,0,,,,,,Cerro de la Mina,,Hispania Tarraconensis,Spain,Cuenca,,,,,,cerrodelamina,39.83148876,-1.32055691,100,True,False,absent,False,absent,False,absent,False,absent,False,absent,True,present,False,absent,False,absent,False,absent,1,1,Fe,True,,missing,,missing,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,,missing,0,None confirmed,,,,,0,False,,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,True,False,,False,7,False,True
275,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,1e6983e0f50ecc6d1471b140551354a8d611dce30107416ab70a084d2a5998b4,504,Cerro de la Minas,,Hispania Baetica,Spain,Badajoz,Picos de Aroche,,,BA 53,875,328.5,419,38.32523434,-6.79570879,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0,0,1,0,0,0,0,0,,Domergue 1990: 61,,,FALSE,FALSE,FALSE,0,0,0,,,Hard rock,Primary,,Cerro de la Minas,,Hispania Baetica,Spain,Badajoz,Picos de Aroche,,Hard rock,Primary,,cerrodelaminas,38.32523434,-6.79570879,100,True,False,absent,False,absent,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Cu,True,,missing,,missing,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,,missing,0,None confirmed,,,,,0,False,Primary,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,4,False,True
276,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,a5ed8e7c27dd597d64e681f6e8656b2444fd6b7bf44a7882930af7c68e289ab5,505,Cerro de la Minillas,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,,CO 61,858,481.2,425.2,38.41563006,-5.04933271,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0,0,1,0,0,0,0,0,,Domergue 1990: 48,,,FALSE,FALSE,FALSE,0,0,0,,,Hard rock,Primary,,Cerro de la Minillas,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,Hard rock,Primary,,cerrodelaminillas,38.41563006,-5.04933271,100,True,False,absent,False,absent,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Cu,True,,missing,,missing,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,,missing,0,None confirmed,,,,,0,False,Primary,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,4,False,True
277,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,8bd584c5b522dc3abafd1ca497e0de17f3193ff4bff620d40987d4cd9c1c0c32,506,Cerro de la Orden,,Hispania Baetica,Spain,Badajoz,Azuaga-Fuenteovejuna,,,BA 27,878,415.4,414.3,38.30581558,-5.80017903,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1,1,0,0,0,0,0,0,,Domergue 1990: 46,0,1,FALSE,FALSE,FALSE,0,0,0,0,,Hard rock,Primary,,Cerro de la Orden,,Hispania Baetica,Spain,Badajoz,Azuaga-Fuenteovejuna,,Hard rock,Primary,,cerrodelaorden,38.30581558,-5.80017903,100,True,False,absent,True,present,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,2,Ag+Pb,True,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,underground,,,,,0,False,Primary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,2,False,True
278,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,25454d802f573e3e94e6a2ba959b8902da7bab0d80755242272936e00df71c08,507,Cerro de las Cruces,,Hispania Baetica,Spain,Badajoz,La Serena,,,BA 51,830,392.3,441.8,38.54842637,-6.07279323,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1,1,0,0,0,0,0,0,,Domergue 1990: 45,,,FALSE,FALSE,FALSE,0,0,0,,,Hard rock,Primary,,Cerro de las Cruces,,Hispania Baetica,Spain,Badajoz,La Serena,,Hard rock,Primary,,cerrodelascruces,38.54842637,-6.07279323,100,True,False,absent,True,present,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,2,Ag+Pb,True,,missing,,missing,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,,missing,0,None confirmed,,,,,0,False,Primary,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,4,False,True
279,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,14972c5a2efa73a01aa0a620a217af195e4b55aff5b5bdb355e200bc99d60856,508,Cerro de las Minillas,,Hispania Baetica,Spain,Córdoba,Montoro Andújar,,,CO 30,882,547.7,415.4,38.33386997,-4.28655637,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0,0,1,0,0,0,0,0,,Domergue 1990: 47,,,FALSE,FALSE,FALSE,0,0,0,,,Hard rock,,,Cerro de las Minillas,,Hispania Baetica,Spain,Córdoba,Montoro Andújar,,Hard rock,,,cerrodelasminillas,38.33386997,-4.28655637,100,True,False,absent,False,absent,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Cu,True,,missing,,missing,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,,missing,0,None confirmed,,,,,0,False,,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,,False,5,False,True
280,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,9126539d760dfa99132fd64af16a1a220b977903ce18adb9837d358479d0681c,509,Cerro de los Almadenes,,Hispania Tarraconensis,Spain,Segovia,,,,SG 1,507,554.7,690.6,40.81562208,-4.22543114,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0,0,1,0,0,0,0,0,,Domergue 1990: 64,,,FALSE,FALSE,FALSE,0,0,0,,,,,,Cerro de los Almadenes,,Hispania Tarraconensis,Spain,Segovia,,,,,,cerrodelosalmadenes,40.81562208,-4.22543114,100,True,False,absent,False,absent,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Cu,True,,missing,,missing,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,,missing,0,None confirmed,,,,,0,False,,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,,False,6,False,True
281,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,45c4a06d676e6419ec6bc3ad2259ba0564aceb848b562a3a013142b06126ed45,510,Cerro de los Venados,,Hispania Baetica,Spain,Jaén,Montoro Andújar,,,J 2,883,556.3,406.4,38.25320766,-4.18754703,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0,0,1,0,0,0,0,0,,Domergue 1990: 47,,,FALSE,FALSE,FALSE,0,0,0,,,Hard rock,,,Cerro de los Venados,,Hispania Baetica,Spain,Jaén,Montoro Andújar,,Hard rock,,,cerrodelosvenados,38.25320766,-4.18754703,100,True,False,absent,False,absent,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Cu,True,,missing,,missing,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,,missing,0,None confirmed,,,,,0,False,,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,,False,5,False,True
282,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,a66762c53c02aa6c2ad09b087b444a6a6208456c0674fb1483976138dc432163,511,Cerro de Valfrío,,Hispania Baetica,Spain,Córdoba,Córdoba,,,CO 116,902,498.4,382.5,38.03289831,-4.84589638,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0,0,1,0,0,0,0,0,,Domergue 1990: 47,,,FALSE,FALSE,FALSE,0,0,0,,,Hard rock,,,Cerro de Valfrío,,Hispania Baetica,Spain,Córdoba,Córdoba,,Hard rock,,,cerrodevalfrio,38.03289831,-4.84589638,100,True,False,absent,False,absent,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Cu,True,,missing,,missing,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,,missing,0,None confirmed,,,,,0,False,,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,,False,5,False,True
283,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,21575eb3b8ede2e3c8251ad4bc63d0c2dd90a6e655389791ba06415e65819c6e,512,Cerro del Conjuro,,Hispania Baetica,Spain,Granada,Almería,,,GR 1,1042,636.3,259.8,36.93229745,-3.28059057,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0,0,0,0,1,0,0,0,,Domergue 1990: 64,,,FALSE,FALSE,FALSE,0,0,0,,,,,,Cerro del Conjuro,,Hispania Baetica,Spain,Granada,Almería,,,,,cerrodelconjuro,36.93229745,-3.28059057,100,True,False,absent,False,absent,False,absent,False,absent,False,absent,True,present,False,absent,False,absent,False,absent,1,1,Fe,True,,missing,,missing,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,,missing,0,None confirmed,,,,,0,False,,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,,False,6,False,True
284,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,b8cc6196b7afc84104f588b67d579dd2cdea638b66b06ca0e6441400e362a69a,513,Cerro del Cuerno,,Hispania Tarraconensis,Spain,León,Cuencas del Turienzo y Jerega,,TJ-26,,,,,42.493513,-6.248132,500,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 17 and Google Earth",,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Sanchez-Palencia and Orejas 1994, 202",1,0,TRUE,,,,,,,,,Secondary,Selective,Cerro del Cuerno,,Hispania Tarraconensis,Spain,León,Cuencas del Turienzo y Jerega,,,Secondary,Selective,cerrodelcuerno,42.493513,-6.248132,500,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,True,present,False,absent,True,present,,missing,,missing,,missing,,missing,,missing,,missing,2,opencast+hydraulic,,,,,0,False,Secondary,Selective,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,False,3,False,True
